movie_id,description,language,rating,writer,director,cast,genre,name,,,,,
tt0449994,A sixteenth century love story about a marriage of alliance that gave birth to true love between a great Mughal emperor Akbar and a Rajput princess Jodha., Hindi Urdu ,7.6, Haidar Ali Haidar Ali ,"[ ""Ashutosh Gowariker"" ]", Hrithik Roshan Aishwarya Rai Bachchan Sonu Sood Poonam Sinha Suhasini Mulay Ila Arun Raza Murad Kulbhushan Kharbanda Surendra Pal Rajesh Vivek Pramod Moutho Vishwa S. Badola Manava Naik Disha Vakani Dilnaz Irani ," ""Action"", ""Adventure"", ""Biography"" ",Jodhaa Akbar,,,,,
tt2882328,The case of a missing girl takes us through a journey of human greed and brushes upon the egos and repressed emotions of the characters., Hindi ,8.2, Anurag Kashyap ,"[ ""Anurag Kashyap"" ]", Rahul Bhat Ronit Roy Tejaswini Kolhapure Vineet Kumar Singh Surveen Chawla Siddhant Kapoor Sandesh Jadhav Anshikaa Shrivastava Murari Kumar Abir Goswami Madhavi Singh Manoj Khalatkar Ajay Purkar Girish Kulkarni Jayant Gadekar ," ""Crime"", ""Drama"", ""Mystery"" ",Ugly,,,,,
tt0420332,The story of the love between Veer Pratap Singh an Indian and Zaara Hayaat Khan a Pakistani...a love so great it knows no boundaries..., Hindi Urdu Panjabi ,7.9, Aditya Chopra Aditya Chopra ,"[ ""Yash Chopra"" ]", Shah Rukh Khan Preity Zinta Rani Mukerji Kiron Kher Divya Dutta Boman Irani Anupam Kher Amitabh Bachchan Hema Malini Manoj Bajpayee Zohra Segal S.M. Zaheer Tom Alter Akhilendra Mishra Arun Bali ," ""Drama"", ""Musical"", ""Romance"" ",Veer-Zaara,,,,,
tt0242519,Three unemployed men find the answer to all their money problems when they recieve a call from a kidnapper. However things do not go as planned..., Hindi ,8.5, Siddique Lal ,"[ ""Priyadarshan"" ]", Akshay Kumar Paresh Rawal Sunil Shetty Tabu Om Puri Gulshan Grover Kulbhushan Kharbanda Mukesh Khanna Asrani Sulabha Arya Dinesh Hingoo Mushtaq Khan Razak Khan Kashmira Shah Namrata Shirodkar ," ""Comedy"", ""Crime"", ""Thriller"" ",Hera Pheri,,,,,
tt0073707,After his family is murdered by a notorious and ruthless bandit a former police officer enlists the services of two outlaws to capture him., Hindi ,8.5, Javed Akhtar Salim Khan ,"[ ""Ramesh Sippy"" ]", Dharmendra Sanjeev Kumar Hema Malini Amitabh Bachchan Jaya Bhaduri Amjad Khan A.K. Hangal Satyendra Kapoor Iftekhar Leela Mishra Vikas Anand Mac Mohan Keshto Mukherjee Sachin Alankar Joshi ," ""Action"", ""Adventure"", ""Comedy"" ",Sholay,,,,,
tt0112870,A young man and woman - both of Indian descent but born and raised in Britain - fall in love during a trip to Switzerland. However the girl's traditional father takes her back to India to fulfill a betrothal promise., Hindi Urdu  Panjabi ,8.2, Aditya Chopra Aditya Chopra ,"[ ""Aditya Chopra"" ]", Shah Rukh Khan Kajol Amrish Puri Farida Jalal Anupam Kher Satish Shah Achala Sachdev Himani Shivpuri Pooja Ruparel Damyanti Puri Lalit Tiwari Hemlata Deepak Mohit Kumar Mansoor Merchant Govind Khatri ," ""Comedy"", ""Drama"", ""Musical"" ",Dilwale Dulhania Le Jayenge,,,,,
tt5310090,The story of a former boxer who quits boxing following a fallout with the authorities over the underlying politics but goes on to coach a fisherwoman to fulfill his dream through her., Hindi ,7.7, Sudha Kongara Sudha Kongara ,"[ ""Sudha Kongara"" ]", Madhavan Ritika Singh Mumtaz Sorcar Nassar Radha Ravi Zakir Hussain Kaali Venkat Baljinder Kaur Bipin Olympic Devarajan M.K. Raina ," ""Action"", ""Drama"", ""Sport"" ",Saala Khadoos,,,,,
tt1093370,A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman., Hindi Panjabi  ,8, Imtiaz Ali ,"[ ""Imtiaz Ali"" ]", Shahid Kapoor Kareena Kapoor Tarun Arora Dara Singh Pavan Malhotra Kamal Tiwari Kiran Juneja Divya Shah Saumya Tandon Nihar Thakkar Manushka Khisty F.J. Jussawala Vishal Om Prakash Rohini Sahni Deepak Sharma ," ""Comedy"", ""Drama"", ""Romance"" ",Jab We Met,,,,,
tt3390572,A young man returns to Kashmir after his father's disappearance to confront his uncle - the man he suspects to have a role in his father's fate., Hindi ,8.2, William Shakespeare Basharat Peer ,"[ ""Vishal Bhardwaj"" ]", Tabu Shahid Kapoor Shraddha Kapoor Kay Kay Menon Narendra Jha Kulbhushan Kharbanda Lalit Parimoo Ashish Vidyarthi Aamir Bashir Sumit Kaul Rajat Bhagat Ashwath Bhatt Irrfan Khan Anshuman Malhotra Mohommed Ali Shah ," ""Action"", ""Crime"", ""Drama"" ",Haider,,,,,
tt3767372,A quirky comedy about the relationship between a daughter and her aging father whose eccentricities drive everyone crazy., Hindi Bengali ,7.6, Juhi Chaturvedi ,"[ ""Shoojit Sircar"" ]", Amitabh Bachchan Deepika Padukone Irrfan Khan Moushumi Chatterjee Raghuvir Yadav Jishu Sengupta Balendra Singh Swaroopa Ghosh Sajal Bhattacharya Rupsa Banerjee Nutan Mathur Prerna Chawla Kanupriya Aniruddha Roy Chowdhury Bishwadeep Chatterjee ," ""Comedy"", ""Drama"" ",Piku,,,,,
tt0375611,The cathartic tale of a young woman who can't see hear or talk and the teacher who brings a ray of light into her dark world., Hindi  ,8.3, Sanjay Leela Bhansali Bhavani Iyer ,"[ ""Sanjay Leela Bhansali"" ]", Amitabh Bachchan Rani Mukerji Shernaz Patel Ayesha Kapoor Dhritiman Chatterjee Sillo Mahava Chippy Gangjee Mahabanoo Mody-Kotwal Salome Kenny Desai Arif Shah Bomie E. Dotiwala Jeroo Shroff Bomi Kapadia Kamal Adib ," ""Drama"" ",Black,,,,,
tt1821480,A pregnant woman's search for her missing husband takes her from London to Kolkata but everyone she questions denies having ever met him., Hindi Bengali ,8.2, Sujoy Ghosh Sujoy Ghosh ,"[ ""Sujoy Ghosh"" ]", Vidya Balan Parambrata Chatterjee Dhritiman Chatterjee Saswata Chatterjee Indraneil Sengupta Nawazuddin Siddiqui Darshan Jariwala Sk. Azad Ahmed Masood Akhtar Mohd. Faiz Alam Roshni Ali Anindya Pulak Banerjee Kamalika Banerjee Dibyendu Bardhan Paresh Bhowmick ," ""Drama"", ""Mystery"", ""Thriller"" ",Kahaani,,,,,
tt0240200,The film examines the plight of a group of widows forced into poverty at a temple in the holy city of Varanasi. It focuses on a relationship between one of the widows who wants to escape the social restrictions imposed on widows and a man who is from the highest caste and a follower of Mahatma Gandhi., Hindi Sanskrit ,7.8, Anurag Kashyap Deepa Mehta ,"[ ""Deepa Mehta"" ]", Sarala Kariyawasam Buddhi Wickrama Rinsly Weerarathne Iranganie Serasinghe Hermantha Gamage Ronica Sajnani Manorama Rishma Malik Meera Biswas Vidula Javalgekar Seema Biswas Lisa Ray Sanoja Bibile Dolly Ahluwalia John Abraham ," ""Drama"", ""Romance"" ",Water,,,,,
tt0400234,Black Friday is a film about the investigations following the 1993 serial Bombay bomb blasts told through the different stories of the people involved --police conspirators victims middlemen., Hindi ,8.6, Anurag Kashyap Hussain Zaidi ,"[ ""Anurag Kashyap"" ]", Kay Kay Menon Pavan Malhotra Aditya Srivastava Dibyendu Bhattacharya Kishore Kadam Gajraj Rao Zakir Hussain Imtiaz Ali Raj Arjun Ragesh Asthana Sushovan Banerjee Asif Basra Aditya Bhattacharya Uday Chandra Raj Singh Chaudhary ," ""Crime"", ""Drama"", ""Thriller"" ",Black Friday,,,,,
tt0093603,The aging patriarch of an organized mafia dynasty looks out for a way to die with minimum pain and maximum repletion., Tamil Hindi  ,8.9, Balakumaran Rajasri ,"[ ""Mani Ratnam"" ]", Kamal Haasan Saranya Ponvannan Delhi Ganesh Janagaraj Karthika Nassar Tinnu Anand Nizhalgal Ravi M.V. Vasudeva Rao ," ""Crime"", ""Drama"" ",Nayakan,,,,,
tt0172684,During their college years Anjali was in love with her best-friend Rahul but he had eyes only for Tina. Years later Rahul and the now-deceased Tina's eight-year-old daughter attempts to reunite her father and Anjali., Hindi Urdu  ,7.8, Karan Johar Karan Johar ,"[ ""Karan Johar"" ]", Shah Rukh Khan Kajol Rani Mukerji Farida Jalal Reema Lagoo Archana Puran Singh Himani Shivpuri Johnny Lever Anupam Kher Sana Saeed Parzaan Dastur Salman Khan Geeta Kapoor Farah Khan ," ""Comedy"", ""Drama"", ""Musical"" ",Kuch Kuch Hota Hai,,,,,
tt3863552,A man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family., Hindi Urdu Panjabi ,8.1, Vijayendra Prasad Vijayendra Prasad ,"[ ""Kabir Khan"" ]", Salman Khan Kareena Kapoor Nawazuddin Siddiqui Harshaali Malhotra Sharat Saxena Alka Badola Kaushal Meher Vij Rajesh Sharma Mir Sarwar Shahid Afridi Yudhvir Dahiya Kamlesh Gill Najeem Khan Om Puri Adnan Sami ," ""Action"", ""Comedy"", ""Drama"" ",Bajrangi Bhaijaan,,,,,
tt2356180,The truth behind the ascension of Milkha The Flying Sikh Singh who was scarred because of the India-Pakistan partition., Hindi ,8.3, Prasoon Joshi ,"[ ""Rakeysh Omprakash Mehra"" ]", Farhan Akhtar Sonam Kapoor Pavan Malhotra Art Malik Japtej Singh Yograj Singh Jass Bhatia Rebecca Breeds Divjot Singh Chandhok Chinmay Chandraunshuh Divya Dutta Chandan Gill Dev Gill Sumit Gulati Sanjay Gurbaxani ," ""Action"", ""Biography"", ""Drama"" ",Bhaag Milkha Bhaag,,,,,
tt0374887,A gangster sets out to fulfill his father's dream of becoming a doctor., Hindi ,8.4, Vidhu Vinod Chopra Rajkumar Hirani ,"[ ""Rajkumar Hirani"" ]", Sunil Dutt Sanjay Dutt Arshad Warsi Gracy Singh Boman Irani Rohini Hattangadi Kurush Deboo Jimmy Shergill Yatin Karyekar Suresh Chatwal Neha Dubey Mumait Khan Priya Bapat Anuradha Chandan Chirkut ," ""Comedy"", ""Drama"" ",Munna Bhai M.B.B.S.,,,,,
tt0499375,A villager Gurukant Desai arrives in Bombay 1958 and rises from its streets to become the GURU the biggest tycoon in Indian history., Hindi ,7.8, Mani Ratnam Vijay Krishna Acharya ,"[ ""Mani Ratnam"" ]", Mithun Chakraborty Abhishek Bachchan Aishwarya Rai Bachchan Madhavan Vidya Balan Roshan Seth Mallika Sherawat Sunil Agarwal Murad Ali Anoushka Ashoi Arya Babbar Arjan Bajwa Mukesh Bhatt Dhritiman Chatterjee ," ""Biography"", ""Drama"", ""Musical"" ",Guru,,,,,
tt2181831,The account of Human Rights lawyer Shahid Azmi an ordinary citizen with an extraordinary commitment to justice., Hindi Hindi ,8.3, Sameer Gautam Singh Sameer Gautam Singh ,"[ ""Hansal Mehta"" ]", Rajkummar Rao Prabhleen Sandhu Mohammed Zeeshan Ayyub Baljinder Kaur Tigmanshu Dhulia Kay Kay Menon Vipin Sharma Shalini Vatsa Vinod Rawat Suvinder Pal Pawan Kumar Vivek Ghamande Paritosh Sand Prabal Panjabi Yusuf Husain ," ""Biography"", ""Crime"", ""Drama"" ",Shahid,,,,,
tt3447364,The origin story of famous Bengali sleuth Byomkesh Bakshi created by Saradindu Bandopadhyay., Hindi ,7.7, Urmi Juvekar Dibakar Banerjee ,"[ ""Dibakar Banerjee"" ]", Sushant Singh Rajput Anand Tiwari Divya Menon Swastika Mukherjee Neeraj Kabi Mark Bennington Meiyang Chang Takanori Higuchi Kaushik Ghosh Shivam Pradipto Kumar Chakraborty Arindol Bagchi Anindya Pulak Banerjee Moumita Chakraborty Peter Wong ," ""Action"", ""Mystery"", ""Thriller"" ",Detective Byomkesh Bakshy!,,,,,
tt3322420,A Delhi girl from a traditional family sets out on a solo honeymoon after her marriage gets cancelled., Hindi  French Japanese Dutch ,8.4, Vikas Bahl Chaitally Parmar ,"[ ""Vikas Bahl"" ]", Kangana Ranaut Rajkummar Rao Lisa Haydon Jeffrey Ho Marco Canadea Guithob Joseph Yogendra Tikku Alka Badola Kaushal Tripta Lakhanpal Chinmay Chandraunshuh Nayani Dixit Sabeeka Imam Ayaan Malik Ramesh Kalra Poonam Mathur ," ""Adventure"", ""Comedy"", ""Drama"" ",Queen,,,,,
tt5600714,A social drama full of black humour set in the milieu of Karnal's blood theft mafia., Hindi ,7.9, Syed Ahmad Afzal Pankaj Matta ,"[ ""Syed Ahmad Afzal"" ]", Randeep Hooda Akshay Oberoi Rajneesh Duggal Piaa Bajpai Meenakshi Dixit Rajendra Sethi Kumar Saurabh Jaihind Kumar Abhimanue Arun ," ""Action"", ""Crime"", ""Drama"" ",Laal Rang,,,,,
tt3848892,An elite counter-intelligence unit learns of a plot masterminded by a maniacal madman. With the clock ticking it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India., Hindi ,8.1, Neeraj Pandey ,"[ ""Neeraj Pandey"" ]", Akshay Kumar Danny Denzongpa Rana Daggubati Tapsee Pannu Kay Kay Menon Sushant Singh Madhurima Tuli Mikaal Zulfikar Hasan Noman Rasheed Naz Kerem Sarikaya Zachary Coffin Anupam Kher Karan Aanand Kiran Anand ," ""Action"", ""Crime"", ""Thriller"" ",Baby,,,,,
tt1327035,After breaking up with his childhood sweetheart a young man finds solace in drugs. Meanwhile a teenage girl is caught in the world of prostitution. Will they be destroyed or will they find redemption?, Hindi Panjabi  French Tamil ,8.1, Saratchandra Chatterjee Abhay Deol ,"[ ""Anurag Kashyap"" ]", Abhay Deol Mahie Gill Kalki Koechlin Dibyendu Bhattacharya Sinbad Phgura Ammo 'Too Sweet' Jimi the Quiff Parakh Madan Kuldeep Singh Gurkirtan Sanjay Kumar Aseem Sharma Satwant Kaur Shena Gamat Helen Jones ," ""Comedy"", ""Drama"", ""Romance"" ",Dev.D,,,,,
tt0104561,A rich brat and a poor chap try to woo a girl with their rivalry culminating in the most prestigious college event - the marathon cycle race., Hindi ,8.3, Nasir Hussain Mansoor Khan ,"[ ""Mansoor Khan"" ]", Aamir Khan Ayesha Jhulka Deepak Tijori Pooja Bedi Kulbhushan Kharbanda Mamik Kiran Zaveri Ahmed Khan Ravindra Kapoor Deb Mukherjee Aditya Lakhia Deven Bhojani Miki Khan Prakash Suraj Thapar ," ""Comedy"", ""Drama"", ""Romance"" ",Jo Jeeta Wohi Sikandar,,,,,
tt1230165,Four friends reunite to relive their moments of glory as a rock band., Hindi  ,7.9, Farhan Akhtar Pubali Chaudhuri ,"[ ""Abhishek Kapoor"" ]", Arjun Rampal Farhan Akhtar Luke Kenny Purab Kohli Prachi Desai Shahana Goswami Koel Purie Nicolette Bird Sai Gundewar Suraj Jagan Reema Kagti Jameel Khan Himanshu Powdwal Cline Rodriguez Dalip Tahil ," ""Drama"", ""Music"" ",Rock On!!,,,,,
tt0871510,A disgraced hockey player coaches the women's national team to win back his honor and dignity., Hindi ,8.4, Jaideep Sahni Jaideep Sahni ,"[ ""Shimit Amin"" ]", Shah Rukh Khan Vidya Malvade Sagarika Ghatge Shilpa Shukla Arya Menon Seema Azmi Nisha Nair Sandia Furtado Masochon V. Zimik Kimi Laldawla Chitrashi Rawat Shubhi Mehta Anaitha Nair Tanya Abrol Kimberly Miranda ," ""Drama"", ""Family"", ""Sport"" ",Chak de! India,,,,,
tt1934231,Three struggling room-mates unknowingly become potential prey of a ruthless gangster.,  Hindi ,7.6, Akshat Verma ,"[ ""Abhinay Deo"", ""Akshat Verma"" ]", Imran Khan Vir Das Kunaal Roy Kapur Shenaz Treasurywala Poorna Jagannathan Kim Bodnia Paresh Ganatra Vijay Raaz Satindir Anand Ashraf-Ul-Haque Dipti Avlani Manoj Bakshi Krishna Bansal Dhaval Barbhaya Bugs Bhargava ," ""Comedy"", ""Crime"", ""Drama"" ",Delhi Belly,,,,,
tt0488414,Shakespeare's masterpiece Othello set in modern India. A politically-minded enforcer's misguided trust in his lieutenant leads him to suspect his wife of infidelity., Hindi ,8.2, Vishal Bhardwaj Robin Bhatt ,"[ ""Vishal Bhardwaj"" ]", Ajay Devgn Kareena Kapoor Saif Ali Khan Konkona Sen Sharma Vivek Oberoi Bipasha Basu Naseeruddin Shah Deepak Dobriyal Manav Kaushik Kamal Tiwari Chetana Das Rahul Kumar Niraj Sah Pankaj Tripathy ," ""Action"", ""Crime"", ""Drama"" ",Omkara,,,,,
tt0195231,A young man named Satya (J.D Chakravarthy) comes to Mumbai from South India in search of a job. Jailed for something he did not do the once-honest young man meets an underworld boss Bhiku..., Hindi Urdu Marathi ,8.3, Anurag Kashyap Saurabh Shukla ,"[ ""Ram Gopal Varma"" ]", J.D. Chakravarthi Urmila Matondkar Paresh Rawal Manoj Bajpayee Saurabh Shukla Govind Namdeo Makrand Deshpande Shefali Shetty Raju Mavani Aditya Srivastava Neeraj Vora Rajesh Joshi Saabir Snehal Dabi Jeeva ," ""Action"", ""Crime"", ""Drama"" ",Satya,,,,,
tt0222012,Saketh Ram's wife is raped and killed during direct action day riots in Calcutta. He is convinced that Mahatma Gandhi is responsible for all the problems happening in the country and sets out to kill him., Tamil Hindi ,8, Kamal Haasan Manohar Shyam Joshi ,"[ ""Kamal Haasan"" ]", Kamal Haasan Shah Rukh Khan Rani Mukerji Hema Malini Girish Karnad Naseeruddin Shah Om Puri Vikram Gokhale Saurabh Shukla Nassar Abbas Atul Kulkarni Showkar Janaki Iravati Harshe Vasundhara Das ," ""Drama"", ""History"" ",Hey Ram,,,,,
tt0466460,A Delhi based retired middle class man tries half-heartedly to get his land back from a swindling property dealer with the help of his sons and their friends., Hindi ,8.4, Jaideep Sahni ,"[ ""Dibakar Banerjee"" ]", Anupam Kher Boman Irani Parvin Dabas Tara Sharma Navin Nischol Kiran Juneja Ranvir Shorey Vinod Nagpal Vinay Pathak Nitish Pandey Rajendra Sethi Rajesh Sharma Roopam Bajwa Anusha Lal Irfan Mir Sarkh Noor ," ""Comedy"", ""Crime"", ""Drama"" ",Khosla Ka Ghosla!,,,,,
tt1639426,Expelled from his school a 16-year old boy returns home to his abusive and oppressive father., Hindi  ,8.4, Vikramaditya Motwane Anurag Kashyap ,"[ ""Vikramaditya Motwane"" ]", Rajat Barmecha Sanjay Gandhi Ronit Roy Manjot Singh Ram Kapoor Raja Hudda Varun Khettry Shashi Sharma Khushkeran Singh Sandhu Jayanta Das Akantuk Sharma Sahil Sahota Aayan Boradia Sonia Raisurana Mohammad Nizam ," ""Drama"" ",Udaan,,,,,
tt1261047,A law student witnesses deception homicide and crime after being elected as General Secretary of his college., Hindi ,8.1, Raj Singh Chaudhary Anurag Kashyap ,"[ ""Anurag Kashyap"" ]", Kay Kay Menon Raj Singh Chaudhary Jesse Randhawa Deepak Dobriyal Ayesha Mohan Mahie Gill Piyush Mishra Abhimanyu Singh Aditya Srivastava Mukesh Bhatt Jyoti Dogra Chittaranjan Giri Neel Guha Pankaj Jha Murari Kumar ," ""Crime"", ""Drama"", ""Thriller"" ",Gulaal,,,,,
tt0379370,Macbeth meets the Godfather in present-day Bombay. The Scottish tragedy set in the contemporary underworld of India's commercial capital; two corrupt fortune telling policemen take the ..., Hindi Urdu ,8.3, Abbas Tyrewala Vishal Bhardwaj ,"[ ""Vishal Bhardwaj"" ]", Irrfan Khan Tabu Pankaj Kapur Naseeruddin Shah Om Puri Piyush Mishra Masumeh Makhija Ajay Gehi Abbas Tyrewala Deepak Dobriyal Gyanchand Rikki Manav Kaushik Ankur Vikal Pubali Sanyal Raj ," ""Crime"", ""Drama"" ",Maqbool,,,,,
tt0096028,The boy Krishna is abandoned by his mother at the Apollo Circus and she tells him that he can only return home when he can afford 500 rupees to pay for the bicycle of his brother that he ..., Hindi  ,8.1, Hriday Lani Mira Nair ,"[ ""Mira Nair"" ]", Shafiq Syed Hansa Vithal Chanda Sharma Raghuvir Yadav Anita Kanwar Nana Patekar Anjaan Amrit Patel Murari Sharma Ram Murthy Sarfuddin Qureshi Raju Barnad Irshad Hashmi Mohanraj Babu Chandrashekhar Naidu ," ""Crime"", ""Drama"" ",Salaam Bombay!,,,,,
tt0473367,Two best friends being convinced that they are not in love search for each other's love., Hindi ,7.5, Abbas Tyrewala ,"[ ""Abbas Tyrewala"" ]", Imran Khan Genelia D'Souza Manjari Phadnis Ayaz Khan Karan Makhija Sugandha Garg Nirav Mehta Alishka Varde Renuka Kunzru Prateik Anuradha Patel Jayant Kripalani Ratna Pathak Padam Bhola Shakun Batra ," ""Comedy"", ""Drama"", ""Romance"" ",Jaane Tu... Ya Jaane Na,,,,,
tt3678782,After his family is killed during a bank robbery a man tries to avenge their death., Hindi ,7.5, Arijit Biswas Massimo Carlotto ,"[ ""Sriram Raghavan"" ]", Varun Dhawan Nawazuddin Siddiqui Yami Gautam Huma Qureshi Neel Tyagi Vinay Pathak Radhika Apte Pratima Kazmi Divya Dutta Kumud Mishra Ashwini Kalsekar Murli Sharma Gopal K. Singh Zakir Hussain Avishek Lama ," ""Action"", ""Drama"" ",Badlapur,,,,,
tt1324059,A spoiled young adult living in Mumbai experiences a change in his lazy ways when he meets a woman at a party who inspires him to wake up., Hindi  Bengali ,7.6, Ayan Mukherjee Niranjan Iyengar ,"[ ""Ayan Mukherjee"" ]", Ranbir Kapoor Konkona Sen Sharma Supriya Pathak Anupam Kher Rahul Khanna Kashmira Shah Namit Das Shikha Talsania Shruti Bapna Krutika Bolaki Mohsin Ali Khan Munir Kabani Atisha Naik Rahul Pendkalkar Kainaz Motivala ," ""Comedy"", ""Drama"", ""Romance"" ",Wake Up Sid,,,,,
tt2213054,Three friends growing up in India at the turn of the millennium set out to open a training academy to produce the country's next cricket stars., Hindi ,7.7, Chetan Bhagat Abhishek Kapoor ,"[ ""Abhishek Kapoor"" ]", Rajkummar Rao Sushant Singh Rajput Amit Sadh Asif Basra Tahir Raj Bhasin Digvijay Deshmukh Manav Kaul Amrita Puri ," ""Drama"", ""Sport"" ",Kai po che!,,,,,
tt4921860,MSG 2 The Messenger is based on true events of Dera Sacha Sauda in years 2000-2001. Although the main story line is true action & comedy is added for entertainment. Saint Gurmeet Ram Rahim..., Hindi  Tamil Telugu Malayalam ,8, Saint Gurmeet Ram Rahim Singh Ji Insan ,"[ ""Saint Gurmeet Ram Rahim Singh Ji Insan"" ]", Charanpreet Insan Honeypreet Insan RooheMeet Insan Sahil Insan Saint Gurmeet Ram Rahim Singh Ji Insan Shan e Meet Insan Sukhwinder Singh Insan Rohit Khurana Arpit Ranka Kaynat Toor ," ""Drama"", ""Fantasy"" ",MSG 2 the Messenger,,,,,
tt0079221,Ramprasad is a recent college graduate who finds a job with a finicky man Bhavani Shankar who believes that a man without a mustache is a man without a character. Bhavani Shankar is also ..., Hindi ,8.7, Sailesh Dey Sachin Bhowmick ,"[ ""Hrishikesh Mukherjee"" ]", Amol Palekar Bindiya Goswami Deven Verma Shubha Khote Manju Singh Dina Pathak Pushpa David Abraham Yunus Parvez Utpal Dutt Ashwani Harish Magon Bhola Amol Sen Siddharth ," ""Comedy"", ""Romance"" ",Gol Maal,,,,,
tt0432047,The authority of a man who runs a parallel government in Mumbai is challenged. His son rises to face his enemies., Hindi Marathi ,7.7, Manish Gupta ,"[ ""Ram Gopal Varma"" ]", Amitabh Bachchan Abhishek Bachchan Kay Kay Menon Supriya Pathak Katrina Kaif Tanishaa Mukerji Rukhsar Anupam Kher Srinivasa Rao Kota Deepak Shirke Ishrat Ali Zakir Hussain Ravi Kale Raju Mavani Jeeva ," ""Crime"", ""Drama"" ",Sarkar,,,,,
tt2258337,A murdered man is reincarnated as a housefly and seeks to avenge his death., Telugu Tamil Hindi Malayalam Chinese Urdu Thai Japanese Portuguese ,7.9, S.S. Kanchi Janardhan Maharshi ,"[ ""S.S. Rajamouli"", ""J.V.V. Sathyanarayana"" ]", Sudeep Nani Samantha Ruth Prabhu Hamsa Nandini Crazy Mohan Santhanam Adithya Menon Chandra Sekhar Srinivasa Reddy Sivannarayana Devadarshini Chetan Noel Dhanraj Thagubothu Ramesh Venkatesh Chakravarthy ," ""Comedy"", ""Drama"", ""Fantasy"" ",Eega,,,,,
tt1438298,A paralyzed Magician-turned-Radio Jockey files a Petition in Court seeking permission to end his life., Hindi  ,7.5, Sanjay Leela Bhansali Bhavani Iyer ,"[ ""Sanjay Leela Bhansali"" ]", Hrithik Roshan Aishwarya Rai Bachchan Shernaz Patel Aditya Roy Kapoor Nafisa Ali Monikangana Dutta Suhel Seth Rajit Kapoor Ash Chandler Vijay Crishna Makrand Deshpande Olivier Lafont Jineet Rath Parveen Rabbani Farida Mistry ," ""Comedy"", ""Drama"", ""Romance"" ",Guzaarish,,,,,
tt0456144,Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer., Hindi ,8.1, Vidhu Vinod Chopra Rajkumar Hirani ,"[ ""Rajkumar Hirani"" ]", Sanjay Dutt Arshad Warsi Vidya Balan Jimmy Shergill Dia Mirza Boman Irani Dilip Prabhavalkar Kulbhushan Kharbanda Parikshat Sahni Saurabh Shukla Supriya Shukla Achyut Potdar Atmaram Bhende Arun Bali Bomie E. Dotiwala ," ""Comedy"", ""Drama"", ""Romance"" ",Lage Raho Munna Bhai,,,,,
tt1620933,The story of Paan Singh Tomar an Indian athlete and seven-time national steeplechase champion who becomes one of the most feared dacoits in Chambal Valley after his retirement., Hindi ,8.3, Sanjay Chauhan Tigmanshu Dhulia ,"[ ""Tigmanshu Dhulia"" ]", Irrfan Khan Ravi Bhushan Bhartiya Mahie Gill Rajendra Gupta Jhakkad Guru Ashraf Ul Haq Imran Hasnee Zakir Hussain Brijendra Kala Jahangir Khan Swapnil kiiran Kotriwar Vipin Sharma Nawazuddin Siddiqui Dinesh Uniyal ," ""Action"", ""Biography"", ""Crime"" ",Paan Singh Tomar,,,,,
